,code,exchange
4295,603687,上交所
4296,603688,上交所
4297,603689,上交所
4298,603690,上交所
4299,603693,上交所
4300,603696,上交所
4301,603697,上交所
4302,603698,上交所
4303,603699,上交所
4304,603700,上交所
4305,603701,上交所
4306,603703,上交所
4307,603706,上交所
4308,603707,上交所
4309,603708,上交所
4310,603709,上交所
4311,603711,上交所
4312,603712,上交所
4313,603713,上交所
4314,603716,上交所
4315,603717,上交所
4316,603718,上交所
4317,603719,上交所
4318,603721,上交所
4319,603722,上交所
4320,603725,上交所
4321,603726,上交所
4322,603727,上交所
4323,603728,上交所
4324,603729,上交所
4325,603730,上交所
4326,603733,上交所
4327,603737,上交所
4328,603738,上交所
4329,603739,上交所
4330,603755,上交所
4331,603757,上交所
4332,603758,上交所
4333,603759,上交所
4334,603766,上交所
4335,603767,上交所
4336,603768,上交所
4337,603773,上交所
4338,603776,上交所
4339,603777,上交所
4340,603778,上交所
4341,603779,上交所
4342,603786,上交所
4343,603787,上交所
4344,603788,上交所
4345,603789,上交所
4346,603790,上交所
4347,603797,上交所
4348,603798,上交所
4349,603799,上交所
4350,603800,上交所
4351,603801,上交所
4352,603803,上交所
4353,603806,上交所
4354,603808,上交所
4355,603809,上交所
4356,603810,上交所
4357,603811,上交所
4358,603813,上交所
4359,603815,上交所
4360,603816,上交所
4361,603817,上交所
4362,603818,上交所
4363,603819,上交所
4364,603822,上交所
4365,603823,上交所
4366,603825,上交所
4367,603826,上交所
4368,603828,上交所
4369,603829,上交所
4370,603833,上交所
4371,603836,上交所
4372,603838,上交所
4373,603839,上交所
4374,603843,上交所
4375,603848,上交所
4376,603855,上交所
4377,603856,上交所
4378,603858,上交所
4379,603859,上交所
4380,603860,上交所
4381,603861,上交所
4382,603863,上交所
4383,603866,上交所
4384,603867,上交所
4385,603868,上交所
4386,603869,上交所
4387,603871,上交所
4388,603876,上交所
4389,603877,上交所
4390,603878,上交所
4391,603879,上交所
4392,603880,上交所
4393,603881,上交所
4394,603882,上交所
4395,603883,上交所
4396,603885,上交所
4397,603886,上交所
4398,603887,上交所
4399,603888,上交所
4400,603889,上交所
4401,603890,上交所
4402,603893,上交所
4403,603895,上交所
4404,603896,上交所
4405,603897,上交所
4406,603898,上交所
4407,603899,上交所
4408,603900,上交所
4409,603901,上交所
4410,603903,上交所
4411,603906,上交所
4412,603908,上交所
4413,603909,上交所
4414,603912,上交所
4415,603915,上交所
4416,603916,上交所
4417,603917,上交所
4418,603918,上交所
4419,603919,上交所
4420,603920,上交所
4421,603922,上交所
4422,603926,上交所
4423,603927,上交所
4424,603928,上交所
4425,603929,上交所
4426,603931,上交所
4427,603933,上交所
4428,603936,上交所
4429,603937,上交所
4430,603938,上交所
4431,603939,上交所
4432,603948,上交所
4433,603949,上交所
4434,603950,上交所
4435,603955,上交所
4436,603956,上交所
4437,603958,上交所
4438,603959,上交所
4439,603960,上交所
4440,603966,上交所
4441,603967,上交所
4442,603968,上交所
4443,603969,上交所
4444,603970,上交所
4445,603976,上交所
4446,603977,上交所
4447,603978,上交所
4448,603979,上交所
4449,603980,上交所
4450,603982,上交所
4451,603983,上交所
4452,603985,上交所
4453,603986,上交所
4454,603987,上交所
4455,603988,上交所
4456,603989,上交所
4457,603990,上交所
4458,603991,上交所
4459,603992,上交所
4460,603993,上交所
4461,603995,上交所
4462,603997,上交所
4463,603998,上交所
4464,603999,上交所
4465,605001,上交所
4466,605003,上交所
4467,605005,上交所
4468,605006,上交所
4469,605007,上交所
4470,605008,上交所
4471,605009,上交所
4472,605011,上交所
4473,605016,上交所
4474,605018,上交所
4475,605020,上交所
4476,605028,上交所
4477,605033,上交所
4478,605050,上交所
4479,605055,上交所
4480,605056,上交所
4481,605058,上交所
4482,605060,上交所
4483,605066,上交所
4484,605068,上交所
4485,605069,上交所
4486,605077,上交所
4487,605080,上交所
4488,605081,上交所
4489,605086,上交所
4490,605088,上交所
4491,605089,上交所
4492,605090,上交所
4493,605098,上交所
4494,605099,上交所
4495,605100,上交所
4496,605108,上交所
4497,605111,上交所
4498,605116,上交所
4499,605117,上交所
4500,605118,上交所
4501,605122,上交所
4502,605123,上交所
4503,605128,上交所
4504,605133,上交所
4505,605136,上交所
4506,605138,上交所
4507,605151,上交所
4508,605155,上交所
4509,605158,上交所
4510,605162,上交所
4511,605166,上交所
4512,605167,上交所
4513,605168,上交所
4514,605169,上交所
4515,605177,上交所
4516,605178,上交所
4517,605179,上交所
4518,605180,上交所
4519,605183,上交所
4520,605186,上交所
4521,605188,上交所
4522,605189,上交所
4523,605196,上交所
4524,605198,上交所
4525,605199,上交所
4526,605208,上交所
4527,605218,上交所
4528,605222,上交所
4529,605228,上交所
4530,605255,上交所
4531,605258,上交所
4532,605259,上交所
4533,605266,上交所
4534,605268,上交所
4535,605277,上交所
4536,605286,上交所
4537,605287,上交所
4538,605288,上交所
4539,605289,上交所
4540,605296,上交所
4541,605298,上交所
4542,605299,上交所
4543,605300,上交所
4544,605303,上交所
4545,605305,上交所
4546,605318,上交所
4547,605319,上交所
4548,605333,上交所
4549,605336,上交所
4550,605337,上交所
4551,605338,上交所
4552,605339,上交所
4553,605358,上交所
4554,605365,上交所
4555,605366,上交所
4556,605368,上交所
4557,605369,上交所
4558,605376,上交所
4559,605377,上交所
4560,605378,上交所
4561,605388,上交所
4562,605389,上交所
4563,605398,上交所
4564,605399,上交所
4565,605488,上交所
4566,605499,上交所
4567,605500,上交所
4568,605507,上交所
4569,605555,上交所
4570,605566,上交所
4571,605567,上交所
4572,605577,上交所
4573,605580,上交所
4574,605588,上交所
4575,605589,上交所
4576,605598,上交所
4577,605599,上交所
4578,688001,上交所
4579,688002,上交所
4580,688003,上交所
4581,688004,上交所
4582,688005,上交所
4583,688006,上交所
4584,688007,上交所
4585,688008,上交所
4586,688009,上交所
4587,688010,上交所
4588,688011,上交所
4589,688012,上交所
4590,688013,上交所
4591,688015,上交所
4592,688016,上交所
4593,688017,上交所
4594,688018,上交所
4595,688019,上交所
4596,688020,上交所
4597,688021,上交所
4598,688022,上交所
4599,688023,上交所
4600,688025,上交所
4601,688026,上交所
4602,688027,上交所
4603,688028,上交所
4604,688029,上交所
4605,688030,上交所
4606,688031,上交所
4607,688032,上交所
4608,688033,上交所
4609,688035,上交所
4610,688036,上交所
4611,688037,上交所
4612,688038,上交所
4613,688039,上交所
4614,688041,上交所
4615,688045,上交所
4616,688046,上交所
4617,688047,上交所
4618,688048,上交所
4619,688049,上交所
4620,688050,上交所
4621,688051,上交所
4622,688052,上交所
4623,688053,上交所
4624,688055,上交所
4625,688056,上交所
4626,688057,上交所
4627,688058,上交所
4628,688059,上交所
4629,688060,上交所
4630,688061,上交所
4631,688062,上交所
4632,688063,上交所
4633,688065,上交所
4634,688066,上交所
4635,688067,上交所
4636,688068,上交所
4637,688069,上交所
4638,688070,上交所
4639,688071,上交所
4640,688072,上交所
4641,688073,上交所
4642,688075,上交所
4643,688076,上交所
4644,688077,上交所
4645,688078,上交所
4646,688079,上交所
4647,688080,上交所
4648,688081,上交所
4649,688082,上交所
4650,688083,上交所
4651,688084,上交所
4652,688085,上交所
4653,688087,上交所
4654,688088,上交所
4655,688089,上交所
4656,688090,上交所
4657,688091,上交所
4658,688092,上交所
4659,688093,上交所
4660,688095,上交所
4661,688096,上交所
4662,688097,上交所
4663,688098,上交所
4664,688099,上交所
4665,688100,上交所
4666,688101,上交所
4667,688102,上交所
4668,688103,上交所
4669,688105,上交所
4670,688106,上交所
4671,688107,上交所
4672,688108,上交所
4673,688109,上交所
4674,688110,上交所
4675,688111,上交所
4676,688112,上交所
4677,688113,上交所
4678,688114,上交所
4679,688115,上交所
4680,688116,上交所
4681,688117,上交所
4682,688118,上交所
4683,688119,上交所
4684,688120,上交所
4685,688121,上交所
4686,688122,上交所
4687,688123,上交所
4688,688125,上交所
4689,688126,上交所
4690,688127,上交所
4691,688128,上交所
4692,688129,上交所
4693,688130,上交所
4694,688131,上交所
4695,688132,上交所
4696,688133,上交所
4697,688135,上交所
4698,688136,上交所
4699,688137,上交所
4700,688138,上交所
4701,688139,上交所
4702,688141,上交所
4703,688143,上交所
4704,688146,上交所
4705,688147,上交所
4706,688148,上交所
4707,688150,上交所
4708,688151,上交所
4709,688152,上交所
4710,688153,上交所
4711,688155,上交所
4712,688156,上交所
4713,688157,上交所
4714,688158,上交所
4715,688159,上交所
4716,688160,上交所
4717,688161,上交所
4718,688162,上交所
4719,688163,上交所
4720,688165,上交所
4721,688166,上交所
4722,688167,上交所
4723,688168,上交所
4724,688169,上交所
4725,688170,上交所
4726,688171,上交所
4727,688172,上交所
4728,688173,上交所
4729,688175,上交所
4730,688176,上交所
4731,688177,上交所
4732,688178,上交所
4733,688179,上交所
4734,688180,上交所
4735,688181,上交所
4736,688182,上交所
4737,688183,上交所
4738,688184,上交所
4739,688185,上交所
4740,688186,上交所
4741,688187,上交所
4742,688188,上交所
4743,688189,上交所
4744,688190,上交所
4745,688191,上交所
4746,688192,上交所
4747,688193,上交所
4748,688195,上交所
4749,688196,上交所
4750,688197,上交所
4751,688198,上交所
4752,688199,上交所
4753,688200,上交所
4754,688201,上交所
4755,688202,上交所
4756,688203,上交所
4757,688205,上交所
4758,688206,上交所
4759,688207,上交所
4760,688208,上交所
4761,688209,上交所
4762,688210,上交所
4763,688211,上交所
4764,688212,上交所
4765,688213,上交所
4766,688215,上交所
4767,688216,上交所
4768,688217,上交所
4769,688218,上交所
4770,688219,上交所
4771,688220,上交所
4772,688221,上交所
4773,688222,上交所
4774,688223,上交所
4775,688225,上交所
4776,688226,上交所
4777,688227,上交所
4778,688228,上交所
4779,688229,上交所
4780,688230,上交所
4781,688231,上交所
4782,688232,上交所
4783,688233,上交所
4784,688234,上交所
4785,688235,上交所
4786,688236,上交所
4787,688237,上交所
4788,688238,上交所
4789,688239,上交所
4790,688244,上交所
4791,688246,上交所
4792,688247,上交所
4793,688248,上交所
4794,688249,上交所
4795,688251,上交所
4796,688252,上交所
4797,688253,上交所
4798,688255,上交所
4799,688256,上交所
4800,688257,上交所
4801,688258,上交所
4802,688259,上交所
4803,688260,上交所
4804,688261,上交所
4805,688262,上交所
4806,688265,上交所
4807,688266,上交所
4808,688267,上交所
4809,688268,上交所
4810,688269,上交所
4811,688270,上交所
4812,688271,上交所
4813,688272,上交所
4814,688273,上交所
4815,688275,上交所
4816,688276,上交所
4817,688277,上交所
4818,688278,上交所
4819,688279,上交所
4820,688280,上交所
4821,688281,上交所
4822,688282,上交所
4823,688283,上交所
4824,688285,上交所
4825,688286,上交所
4826,688287,上交所
4827,688288,上交所
4828,688289,上交所
4829,688290,上交所
4830,688291,上交所
4831,688292,上交所
4832,688293,上交所
4833,688295,上交所
4834,688296,上交所
4835,688297,上交所
4836,688298,上交所
4837,688299,上交所
4838,688300,上交所
4839,688301,上交所
4840,688302,上交所
4841,688303,上交所
4842,688305,上交所
4843,688306,上交所
4844,688307,上交所
4845,688308,上交所
4846,688309,上交所
4847,688310,上交所
4848,688311,上交所
4849,688312,上交所
4850,688313,上交所
4851,688314,上交所
4852,688315,上交所
4853,688316,上交所
4854,688317,上交所
4855,688318,上交所
4856,688319,上交所
4857,688320,上交所
4858,688321,上交所
4859,688322,上交所
4860,688323,上交所
4861,688325,上交所
4862,688326,上交所
4863,688327,上交所
4864,688328,上交所
4865,688329,上交所
4866,688330,上交所
4867,688331,上交所
4868,688332,上交所
4869,688333,上交所
4870,688334,上交所
4871,688335,上交所
4872,688336,上交所
4873,688337,上交所
4874,688338,上交所
4875,688339,上交所
4876,688343,上交所
4877,688345,上交所
4878,688347,上交所
4879,688348,上交所
4880,688349,上交所
4881,688350,上交所
4882,688351,上交所
4883,688352,上交所
4884,688353,上交所
4885,688355,上交所
4886,688356,上交所
4887,688357,上交所
4888,688358,上交所
4889,688359,上交所
4890,688360,上交所
4891,688361,上交所
4892,688362,上交所
4893,688363,上交所
4894,688365,上交所
4895,688366,上交所
4896,688367,上交所
4897,688368,上交所
4898,688369,上交所
4899,688370,上交所
4900,688371,上交所
4901,688372,上交所
4902,688373,上交所
4903,688375,上交所
4904,688376,上交所
4905,688377,上交所
4906,688378,上交所
4907,688379,上交所
4908,688380,上交所
4909,688381,上交所
4910,688382,上交所
4911,688383,上交所
4912,688385,上交所
4913,688386,上交所
4914,688387,上交所
4915,688388,上交所
4916,688389,上交所
4917,688390,上交所
4918,688391,上交所
4919,688392,上交所
4920,688393,上交所
4921,688395,上交所
4922,688396,上交所
4923,688398,上交所
4924,688399,上交所
4925,688400,上交所
4926,688401,上交所
4927,688403,上交所
4928,688408,上交所
4929,688409,上交所
4930,688410,上交所
4931,688411,上交所
4932,688416,上交所
4933,688418,上交所
4934,688419,上交所
4935,688420,上交所
4936,688425,上交所
4937,688426,上交所
4938,688428,上交所
4939,688429,上交所
4940,688432,上交所
4941,688433,上交所
4942,688435,上交所
4943,688439,上交所
4944,688443,上交所
4945,688448,上交所
4946,688449,上交所
4947,688450,上交所
4948,688455,上交所
4949,688456,上交所
4950,688458,上交所
4951,688459,上交所
4952,688466,上交所
4953,688468,上交所
4954,688469,上交所
4955,688472,上交所
4956,688475,上交所
4957,688478,上交所
4958,688479,上交所
4959,688480,上交所
4960,688484,上交所
4961,688485,上交所
4962,688486,上交所
4963,688488,上交所
4964,688489,上交所
4965,688496,上交所
4966,688498,上交所
4967,688499,上交所
4968,688500,上交所
4969,688501,上交所
4970,688502,上交所
4971,688503,上交所
4972,688505,上交所
4973,688506,上交所
4974,688507,上交所
4975,688508,上交所
4976,688509,上交所
4977,688510,上交所
4978,688511,上交所
4979,688512,上交所
4980,688513,上交所
4981,688515,上交所
4982,688516,上交所
4983,688517,上交所
4984,688518,上交所
4985,688519,上交所
4986,688520,上交所
4987,688521,上交所
4988,688522,上交所
4989,688523,上交所
4990,688525,上交所
4991,688526,上交所
4992,688528,上交所
4993,688529,上交所
4994,688530,上交所
4995,688531,上交所
4996,688533,上交所
4997,688535,上交所
4998,688536,上交所
4999,688538,上交所
5000,688539,上交所
5001,688543,上交所
5002,688545,上交所
5003,688548,上交所
5004,688549,上交所
5005,688550,上交所
5006,688551,上交所
5007,688552,上交所
5008,688553,上交所
5009,688556,上交所
5010,688557,上交所
5011,688558,上交所
5012,688559,上交所
5013,688560,上交所
5014,688561,上交所
5015,688562,上交所
5016,688563,上交所
5017,688565,上交所
5018,688566,上交所
5019,688567,上交所
5020,688568,上交所
5021,688569,上交所
5022,688570,上交所
5023,688571,上交所
5024,688573,上交所
5025,688575,上交所
5026,688576,上交所
5027,688577,上交所
5028,688578,上交所
5029,688579,上交所
5030,688580,上交所
5031,688581,上交所
5032,688582,上交所
5033,688583,上交所
5034,688584,上交所
5035,688585,上交所
5036,688586,上交所
5037,688588,上交所
5038,688589,上交所
5039,688590,上交所
5040,688591,上交所
5041,688592,上交所
5042,688593,上交所
5043,688595,上交所
5044,688596,上交所
5045,688597,上交所
5046,688598,上交所
5047,688599,上交所
5048,688600,上交所
5049,688601,上交所
5050,688602,上交所
5051,688603,上交所
5052,688605,上交所
5053,688606,上交所
5054,688607,上交所
5055,688608,上交所
5056,688609,上交所
5057,688610,上交所
5058,688611,上交所
5059,688612,上交所
5060,688613,上交所
5061,688615,上交所
5062,688616,上交所
5063,688617,上交所
5064,688618,上交所
5065,688619,上交所
5066,688620,上交所
5067,688621,上交所
5068,688622,上交所
5069,688623,上交所
5070,688625,上交所
5071,688626,上交所
5072,688627,上交所
5073,688628,上交所
5074,688629,上交所
5075,688630,上交所
5076,688631,上交所
5077,688633,上交所
5078,688636,上交所
5079,688638,上交所
5080,688639,上交所
5081,688646,上交所
5082,688648,上交所
5083,688651,上交所
5084,688652,上交所
5085,688653,上交所
5086,688655,上交所
5087,688656,上交所
5088,688657,上交所
5089,688658,上交所
5090,688659,上交所
5091,688660,上交所
5092,688661,上交所
5093,688662,上交所
5094,688663,上交所
5095,688665,上交所
5096,688667,上交所
5097,688668,上交所
5098,688669,上交所
5099,688670,上交所
5100,688671,上交所
5101,688676,上交所
5102,688677,上交所
5103,688678,上交所
5104,688679,上交所
5105,688680,上交所
5106,688681,上交所
5107,688682,上交所
5108,688683,上交所
5109,688685,上交所
5110,688686,上交所
5111,688687,上交所
5112,688689,上交所
5113,688690,上交所
5114,688691,上交所
5115,688692,上交所
5116,688693,上交所
5117,688695,上交所
5118,688696,上交所
5119,688697,上交所
5120,688698,上交所
5121,688699,上交所
5122,688700,上交所
5123,688701,上交所
5124,688702,上交所
5125,688707,上交所
5126,688708,上交所
5127,688709,上交所
5128,688710,上交所
5129,688711,上交所
5130,688716,上交所
5131,688717,上交所
5132,688718,上交所
5133,688719,上交所
5134,688720,上交所
5135,688721,上交所
5136,688722,上交所
5137,688726,上交所
5138,688728,上交所
5139,688729,上交所
5140,688733,上交所
5141,688737,上交所
5142,688739,上交所
5143,688750,上交所
5144,688755,上交所
5145,688757,上交所
5146,688758,上交所
5147,688766,上交所
5148,688767,上交所
5149,688768,上交所
5150,688772,上交所
5151,688775,上交所
5152,688776,上交所
5153,688777,上交所
5154,688778,上交所
5155,688779,上交所
5156,688786,上交所
5157,688787,上交所
5158,688788,上交所
5159,688789,上交所
5160,688793,上交所
5161,688798,上交所
5162,688799,上交所
5163,688800,上交所
5164,688819,上交所
5165,688981,上交所
5166,689009,上交所
5167,830779,北交所
5168,830809,北交所
5169,830832,北交所
5170,830839,北交所
5171,830879,北交所
5172,830896,北交所
5173,830946,北交所
5174,830964,北交所
5175,830974,北交所
5176,831010,北交所
5177,831039,北交所
5178,831087,北交所
5179,831152,北交所
5180,831167,北交所
5181,831175,北交所
5182,831195,北交所
5183,831278,北交所
5184,831304,北交所
5185,831305,北交所
5186,831370,北交所
5187,831396,北交所
5188,831526,北交所
5189,831627,北交所
5190,831641,北交所
5191,831689,北交所
5192,831726,北交所
5193,831768,北交所
5194,831832,北交所
5195,831834,北交所
5196,831855,北交所
5197,831856,北交所
5198,831906,北交所
5199,831961,北交所
5200,832000,北交所
5201,832023,北交所
5202,832089,北交所
5203,832110,北交所
5204,832145,北交所
5205,832149,北交所
5206,832171,北交所
5207,832175,北交所
5208,832225,北交所
5209,832278,北交所
5210,832419,北交所
5211,832469,北交所
5212,832471,北交所
5213,832491,北交所
5214,832522,北交所
5215,832566,北交所
5216,832651,北交所
5217,832662,北交所
5218,832735,北交所
5219,832786,北交所
5220,832802,北交所
5221,832876,北交所
5222,832885,北交所
5223,832978,北交所
5224,832982,北交所
5225,833030,北交所
5226,833075,北交所
5227,833171,北交所
5228,833230,北交所
5229,833266,北交所
5230,833284,北交所
5231,833346,北交所
5232,833394,北交所
5233,833427,北交所
5234,833429,北交所
5235,833454,北交所
5236,833455,北交所
5237,833509,北交所
5238,833523,北交所
5239,833533,北交所
5240,833575,北交所
5241,833580,北交所
5242,833751,北交所
5243,833781,北交所
5244,833873,北交所
5245,833914,北交所
5246,833943,北交所
5247,834014,北交所
5248,834021,北交所
5249,834033,北交所
5250,834058,北交所
5251,834062,北交所
5252,834261,北交所
5253,834407,北交所
5254,834415,北交所
5255,834475,北交所
5256,834599,北交所
5257,834639,北交所
5258,834765,北交所
5259,834770,北交所
5260,834950,北交所
5261,835174,北交所
5262,835179,北交所
5263,835184,北交所
5264,835185,北交所
5265,835207,北交所
5266,835237,北交所
5267,835305,北交所
5268,835368,北交所
5269,835438,北交所
5270,835508,北交所
5271,835579,北交所
5272,835640,北交所
5273,835670,北交所
5274,835857,北交所
5275,835892,北交所
5276,835985,北交所
5277,836077,北交所
5278,836149,北交所
5279,836208,北交所
5280,836221,北交所
5281,836239,北交所
5282,836247,北交所
5283,836260,北交所
5284,836263,北交所
5285,836270,北交所
5286,836395,北交所
5287,836414,北交所
5288,836419,北交所
5289,836422,北交所
5290,836433,北交所
5291,836504,北交所
5292,836547,北交所
5293,836675,北交所
5294,836699,北交所
5295,836717,北交所
5296,836720,北交所
5297,836807,北交所
5298,836826,北交所
5299,836871,北交所
5300,836892,北交所
5301,836942,北交所
5302,836957,北交所
5303,836961,北交所
5304,837006,北交所
5305,837023,北交所
5306,837046,北交所
5307,837092,北交所
5308,837174,北交所
5309,837212,北交所
5310,837242,北交所
5311,837344,北交所
5312,837403,北交所
5313,837592,北交所
5314,837663,北交所
5315,837748,北交所
5316,837821,北交所
5317,838030,北交所
5318,838163,北交所
5319,838171,北交所
5320,838227,北交所
5321,838262,北交所
5322,838275,北交所
5323,838402,北交所
5324,838670,北交所
5325,838701,北交所
5326,838810,北交所
5327,838837,北交所
5328,838924,北交所
5329,838971,北交所
5330,839273,北交所
5331,839371,北交所
5332,839493,北交所
5333,839680,北交所
5334,839719,北交所
5335,839725,北交所
5336,839729,北交所
5337,839790,北交所
5338,839792,北交所
5339,839946,北交所
5340,870199,北交所
5341,870204,北交所
5342,870299,北交所
5343,870357,北交所
5344,870436,北交所
5345,870508,北交所
5346,870656,北交所
5347,870726,北交所
5348,870866,北交所
5349,870976,北交所
5350,871245,北交所
5351,871263,北交所
5352,871396,北交所
5353,871478,北交所
5354,871553,北交所
5355,871634,北交所
5356,871642,北交所
5357,871694,北交所
5358,871753,北交所
5359,871857,北交所
5360,871970,北交所
5361,871981,北交所
5362,872190,北交所
5363,872351,北交所
5364,872374,北交所
5365,872392,北交所
5366,872541,北交所
5367,872808,北交所
5368,872895,北交所
5369,872925,北交所
5370,872931,北交所
5371,872953,北交所
5372,873001,北交所
5373,873122,北交所
5374,873132,北交所
5375,873152,北交所
5376,873167,北交所
5377,873169,北交所
5378,873223,北交所
5379,873305,北交所
5380,873339,北交所
5381,873527,北交所
5382,873570,北交所
5383,873576,北交所
5384,873593,北交所
5385,873665,北交所
5386,873679,北交所
5387,873690,北交所
5388,873693,北交所
5389,873703,北交所
5390,873706,北交所
5391,873726,北交所
5392,873806,北交所
5393,873833,北交所
5394,920002,北交所
5395,920005,北交所
5396,920007,北交所
5397,920008,北交所
5398,920016,北交所
5399,920018,北交所
5400,920019,北交所
5401,920027,北交所
5402,920029,北交所
5403,920037,北交所
5404,920056,北交所
5405,920060,北交所
5406,920066,北交所
5407,920068,北交所
5408,920082,北交所
5409,920088,北交所
5410,920098,北交所
5411,920099,北交所
5412,920101,北交所
5413,920106,北交所
5414,920108,北交所
5415,920111,北交所
5416,920112,北交所
5417,920116,北交所
5418,920118,北交所
5419,920128,北交所
5420,920167,北交所
5421,920445,北交所
5422,920489,北交所
5423,920682,北交所
5424,920799,北交所
5425,920819,北交所
